标注说明：,,,,,,,,,,,,,,,
无用：0,,,,,,,,,,,,,,,
正面：1,,,,,,,,,,,,,,,
负面：2,,,,,,,,,,,,,,,
中性：3,,,,,,,,,,,,,,,
正面、负面均为有用评论,,,,,,,,,,,,,,,
分工,序号,评论ID,用户昵称,用户ID,评论内容,发布时间,点赞数,是否为子评论,父评论ID,爬取时间,来源文件,来源工作表,读取时间,标注,分工.1
蔡欣颖,614,270203000000.0,Subie蒋先生,8584034.0,两轮管理还需要细分的驾照等级，个人认为极速大于25但小于45的轻型两轮可以效仿欧盟的方式，采取不路考只理论，最低级别的理论考试，内容包括基本规则，各种信号和标识的意义，通过后拿到 Klasse AM驾照，同时车辆需要注册为轻型机动车Mopad/Mokick并且买保险。结合国内实际可以把驾照的最低级别理论考试直接列入中考项目，这样很多基础的道路交通知识和法规可以在义务教育阶段对社会全面普及，初中毕业生只要分数合格也直接具备驾驶低速电摩的资格，后续的汽车驾照和高级别两轮三轮驾照理论考试也能把重点集中在驾驶方面，现在的科目一是包含了基本知识和汽车驾驶的大杂烩,2025-07-27 01:10:37,9,否,,2026-01-21 12:52:38,B站评论_BV1ya84z3EaS_20260121_125405.xlsx,评论数据,2026-01-21 14:24:40,3.0,蔡欣颖
蔡欣颖,2252,263749000000.0,没事别烦林北,397256902.0,态度很好，说的也很好，👍🏻,2025-05-25 18:31:01,0,否,,2026-01-21 12:23:00,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (8),2026-01-21 14:24:36,0.0,蔡欣颖
蔡欣颖,24,282606000000.0,浮游埃,99431483.0,招笑大道理,2025-12-06 15:56:37,7,是,282476000000.0,2026-01-21 12:46:27,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (6),2026-01-21 14:24:35,0.0,蔡欣颖
蔡欣颖,885,270267000000.0,衰二狗子,285183728.0,让所有人有尊严的活着那是文明国家的象征[doge]，咱这主打的是谁纳税高谁创造就业谁有理，这叫适者生存丛林法则[doge],2025-07-27 16:03:11,3,否,,2026-01-21 12:53:14,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (11),2026-01-21 14:24:38,2.0,蔡欣颖
蔡欣颖,773,270168000000.0,瑞恩高斯林的车,3494370000000000.0,因为电动自行车就是机动车 就不应该存在“电动自行车”这个称谓 真正的电动自行车是电助力自行车！没法拧油门 没法双腿不做功！,2025-07-26 20:11:22,6,否,,2026-01-21 12:52:59,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (11),2026-01-21 14:24:38,3.0,蔡欣颖
蔡欣颖,166,282563000000.0,H6RDC,1278090080.0,共享骑得更快更舒服还更方便不怕被偷，骑完了随手往路边一扔结账就行不用担心要不要充电[doge],2025-12-06 05:17:27,2,是,284484000000.0,2026-01-21 12:30:54,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (2),2026-01-21 14:24:35,1.0,蔡欣颖
蔡欣颖,1669,246126000000.0,D-pig,14658195.0,我觉得不错，赶紧抓那些违规改装的,2024-11-06 12:36:40,0,否,,2026-01-21 12:38:54,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (9),2026-01-21 14:24:36,1.0,蔡欣颖
蔡欣颖,2284,263746000000.0,A1ic3Ra66it,2072699247.0,教训就是不能被交警逮住,2025-05-25 17:50:24,0,否,,2026-01-21 12:23:05,B站评论_BV1rTjtzgEHM_20260121_122941.xlsx,评论数据,2026-01-21 14:24:40,0.0,蔡欣颖
蔡欣颖,663,246683000000.0,莫失莫忘zgnb,301387040.0,哪个沙雕想出来的,2024-11-09 17:36:47,0,否,,2026-01-21 12:34:58,B站评论_BV1uNDhYBERK_20260121_123942.xlsx,评论数据,2026-01-21 14:24:40,2.0,蔡欣颖
蔡欣颖,3026,273515000000.0,王者荣耀伺权家,349229665.0,我就问，现在我就问问，我就问现在，全国那么多车祸，都是电动车。就没有四轮的？怎么只限电车？制定这个规律的出生就是用来约束别人的。那天晚上八点，我在螺蛳粉小镇十字路口处，看到一个交警拉一堆路障，闯红灯。真的难绷……当时是左转。十字路口直行的车都规规矩矩的等，就他一个车直行闯红灯。。。,2025-09-02 12:26:48,0,否,,2026-01-21 13:03:25,B站评论_BV1M7h9z8EtH_20260121_130616.xlsx,评论数据,2026-01-21 14:24:39,2.0,蔡欣颖
蔡欣颖,456,246463000000.0,白日空想家__,428414722.0,你自行车瞪30公里瞪3个小时看看,2024-11-06 22:59:23,1,否,,2026-01-21 12:34:17,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (9),2026-01-21 14:24:38,0.0,蔡欣颖
蔡欣颖,2052,263775000000.0,FckAvalon,37858805.0,欢迎来苏州，有专门的非机动车道还有dj外卖小哥,2025-05-25 23:09:24,0,否,,2026-01-21 12:22:19,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (8),2026-01-21 14:24:38,1.0,蔡欣颖
蔡欣颖,1505,275242000000.0,concrete2,1691167948.0,先把八小时落实明白了,2025-09-06 14:40:35,0,否,,2026-01-21 12:57:35,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (4),2026-01-21 14:24:37,0.0,蔡欣颖
蔡欣颖,113,282378000000.0,像极了酸菜鱼,15199863.0,少爷要创业[笑哭],2025-12-04 08:43:16,11,是,284190000000.0,2026-01-21 13:06:36,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (5),2026-01-21 14:24:35,0.0,蔡欣颖
蔡欣颖,1037,270167000000.0,Vercingetorix_,6746926.0,后面是不是备用素材忘删了,2025-07-26 20:05:10,2,否,,2026-01-21 12:53:40,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (11),2026-01-21 14:24:36,0.0,蔡欣颖
蔡欣颖,479,255194000000.0,账号已注销,3493270000000000.0,"汽车过多就是灾难。必须消灭汽车利益集团。反对越来越多的汽车。汽车不断增多导致汽车互相拥挤、导致道路拥挤，必须大量减少汽车数量。应当采用0到9和a~z的顺序每天一个上路其他号限行的方式。

路上有太多各种危险驾驶、1司机4空位的汽车。

汽车占道过于严重，步行道、非机动车道、农村窄道，速度又过快又危险，经常把人撞死，必须每次罚款五千或者没收汽车来大幅减少汽车数量。",2025-02-20 17:42:19,0,是,123659000000.0,2026-01-21 12:08:45,B站评论_BV1DU4y1y74F_20260121_121653.xlsx,评论数据,2026-01-21 14:24:39,2.0,蔡欣颖
蔡欣颖,674,270188000000.0,黑猫白爪,4654540.0,我的理解是摩托电驴这样的两轮车太灵活了 难以像汽车一样监管 执法成本太高 比如北京京b牌照摩托车不能进四环 但是依旧有很多摩托车能进来 在网上车友会分享监控位置 每天都能骑车绕着摄像头进四环上班 走街串巷有牌照也很难拍到 我不讨论这种限行的合理性 单单说这个监管难度 我认为是远远大于四轮汽车,2025-07-26 22:52:58,7,否,,2026-01-21 12:52:43,B站评论_BV1ya84z3EaS_20260121_125405.xlsx,评论数据,2026-01-21 14:24:40,3.0,蔡欣颖
蔡欣颖,954,268969000000.0,森林一不小心,386939375.0,现在的国民素质、路权意识和道路条件更加不适合这么多私家车 我这儿是在非机动车道上或者路边上 红灯最后五秒你不走 身后的小汽车就要dd你 但是同时有部分小汽车喜欢红灯急刹 绿灯猛踩油门 黄灯更是油门踩死[滑稽]你就走吧 一走一个不吱声,2025-07-26 20:27:31,3,是,268966000000.0,2026-01-21 12:53:24,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (11),2026-01-21 14:24:38,0.0,蔡欣颖
蔡欣颖,2535,274552000000.0,明日奈南凛,2914348.0,还不如想下改装后怎么防止被交警查到。,2025-08-30 11:50:40,0,否,,2026-01-21 13:01:33,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (4),2026-01-21 14:24:35,0.0,蔡欣颖
蔡欣颖,654,284517000000.0,第6天魔王666,253226442.0,挺好的，非机动车就应该是非机动车的样子,2025-12-06 12:26:43,0,否,,2026-01-21 12:32:16,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (2),2026-01-21 14:24:35,1.0,蔡欣颖
蔡欣颖,1722,246122000000.0,叁玖壹陆号,1457294.0,大家攒钱买电动轮椅吧[doge],2024-11-06 11:42:31,0,否,,2026-01-21 12:39:06,B站评论_BV1uNDhYBERK_20260121_123942.xlsx,评论数据,2026-01-21 14:24:40,0.0,蔡欣颖
蔡欣颖,1511,246180000000.0,一国倾城篇,669339658.0,你蹬一脚30看看,2024-11-07 01:07:02,0,否,,2026-01-21 12:38:18,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (9),2026-01-21 14:24:36,0.0,蔡欣颖
蔡欣颖,33,282394000000.0,香芹苦瓜味薯片,32394399.0,并不会，微波炉会变成公司福利，预制菜会变成理所应当,2025-12-04 12:31:42,35,是,282318000000.0,2026-01-21 13:06:30,B站评论_BV1M8S1BPERN_20260121_130914.xlsx,评论数据,2026-01-21 14:24:39,0.0,蔡欣颖
蔡欣颖,3679,262732000000.0,妈妈你看那只鸡,14201786.0,生产菜刀合法 购买菜刀合法[吃瓜],2025-05-25 15:06:52,0,否,,2026-01-21 12:28:14,B站评论_BV1rTjtzgEHM_20260121_122941.xlsx,评论数据,2026-01-21 14:24:40,0.0,蔡欣颖
蔡欣颖,527,284233000000.0,中东飞行员雷蒙先生,515413730.0,浙江已经很早就有这玩意儿了，一到25码就隔一段时间警报一声,2025-12-03 15:30:24,0,否,,2026-01-21 12:44:41,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (10),2026-01-21 14:24:36,3.0,蔡欣颖
蔡欣颖,3337,262782000000.0,雅雅雅雅雅一,303275073.0,租电公司交保护费了，怎么有些人非要洗呢？,2025-05-26 01:04:43,0,否,,2026-01-21 12:27:02,B站评论_BV1rTjtzgEHM_20260121_122941.xlsx,评论数据,2026-01-21 14:24:40,2.0,蔡欣颖
蔡欣颖,816,274572000000.0,Neuu_,43780625.0,你以为现在你手机没被监控么，哪来的隐私可言[doge],2025-08-30 14:59:22,16,是,273236000000.0,2026-01-21 12:55:16,B站评论_BV1M7h9z8EtH_20260121_130616.xlsx,评论数据,2026-01-21 14:24:39,0.0,蔡欣颖
蔡欣颖,3978,262700000000.0,bili_97413263245,516668362.0,电摩你也不给路权啊。真是奇葩,2025-05-25 07:38:44,0,否,,2026-01-21 12:29:20,B站评论_BV1rTjtzgEHM_20260121_122941.xlsx,评论数据,2026-01-21 14:24:40,2.0,蔡欣颖
蔡欣颖,601,284241000000.0,下北泽の聖天使,365343228.0,四轮禁了经济怎么办[doge_金箍],2025-12-03 17:07:59,0,是,284186000000.0,2026-01-21 12:52:38,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (11),2026-01-21 14:24:38,2.0,蔡欣颖
蔡欣颖,396,282693000000.0,唐刀斩魑魅,395816487.0,还不如买自行车,2025-12-07 12:30:09,0,否,,2026-01-21 12:30:36,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (13),2026-01-21 14:24:38,2.0,蔡欣颖
蔡欣颖,1505,275242000000.0,concrete2,1691167948.0,先把八小时落实明白了,2025-09-06 14:40:35,0,否,,2026-01-21 12:57:35,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (4),2026-01-21 14:24:35,0.0,蔡欣颖
蔡欣颖,1700,275030000000.0,腿贼长的柯基,14290612.0,超过25上牌交强险,2025-09-04 11:01:49,0,否,,2026-01-21 12:58:23,B站评论_BV1M7h9z8EtH_20260121_130616.xlsx,评论数据,2026-01-21 14:24:39,3.0,蔡欣颖
蔡欣颖,3384,262779000000.0,゙゚゙゚゚゙゙゚゙゚,278456760.0,如果摩托车电动车不搞这么多限制怎么能让你去买电车[吃瓜],2025-05-26 00:24:10,1,是,262776000000.0,2026-01-21 12:27:12,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (8),2026-01-21 14:24:38,2.0,蔡欣颖
蔡欣颖,861,282298000000.0,非提部落酋长,105896451.0,新大份,2025-12-03 11:43:15,0,否,,2026-01-21 13:08:59,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (5),2026-01-21 14:24:37,0.0,蔡欣颖
蔡欣颖,3233,273418000000.0,大黃酱,7265893.0,我买的电鸡是真的只能跑25[笑哭],2025-09-01 09:56:11,0,否,,2026-01-21 13:04:18,B站评论_BV1M7h9z8EtH_20260121_130616.xlsx,评论数据,2026-01-21 14:24:39,3.0,蔡欣颖
蔡欣颖,18,246105000000.0,丶疯狂怪叫兔丶,12647788.0,"回复 @洛丽塔圣骑乐园 :没错，别拿外卖员说事
外卖员应该要求平台增加单价，增加送餐时间，增加自己的福利待遇，而不是对保证普通民众的日常出行安全的法律法规抱怨",2024-11-06 02:10:32,26,是,246389000000.0,2026-01-21 12:33:31,B站评论_BV1uNDhYBERK_20260121_123942.xlsx,评论数据,2026-01-21 14:24:40,2.0,蔡欣颖
蔡欣颖,1275,273603000000.0,蓝莓泡芙ex,27399675.0,大城市绝大多数禁摩,2025-09-03 13:13:39,0,是,273602000000.0,2026-01-21 12:56:39,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (4),2026-01-21 14:24:37,3.0,蔡欣颖
蔡欣颖,2216,116229000000.0,欢乐马20210320,1021612074.0,新国标实行，我肯定换锂电池，哎，这三元锂更危险了。,2022-06-10 01:01:16,1,否,,2026-01-21 12:13:07,B站评论_BV1DU4y1y74F_20260121_121653.xlsx,评论数据,2026-01-21 14:24:39,2.0,蔡欣颖
蔡欣颖,2274,263747000000.0,postTree,3546790000000000.0,一边以法律为标准要求驾驶人下车，一边自己又不遵守法律标准。,2025-05-25 18:00:37,0,否,,2026-01-21 12:23:05,B站评论_BV1rTjtzgEHM_20260121_122941.xlsx,评论数据,2026-01-21 14:24:40,2.0,蔡欣颖
蔡欣颖,782,264086000000.0,ViXin_123_,3546870000000000.0,回复 @风1500695030 :你是不是傻？他的电池都是串联的，你就想一想，有8伏的电池，9伏的电池，12伏的电池，他总不能上两块24伏的吧，就是4块12伏的，这就48伏了，你除非是离子电池，离子电池现在续航能力也不强，他不超标其实，夏天不耗电，要是慢跑不经常跑，能跑个六歧视公里，你要是快跑吧，嗖嗖的，一直跑就比较费电，你要记住，物理与时具备共用，我不仅知识好，电瓶我做的也很好，所以你猜我怎么会知道，现在都基本上抄他不抄，他续航能力时间短,2025-05-29 17:09:19,0,是,263759000000.0,2026-01-21 12:17:53,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (8),2026-01-21 14:24:38,3.0,蔡欣颖
蔡欣颖,792,246508000000.0,BFTQ11,1617841.0,大家都知道问题在哪，也都在提出合适的建议，但目前最大的问题在于有一部分人以打滚耍赖，不解决问题为荣，还理直气壮的用有争议的规范作为（圣经）来驳斥他人，我认为这群人是在阻碍社会的进步。,2024-11-07 15:24:36,0,否,,2026-01-21 12:35:29,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (9),2026-01-21 14:24:38,2.0,蔡欣颖
蔡欣颖,501,262717000000.0,TKZSDLS,3494360000000000.0,回复 @黑暗中那一束光 :一看就是你没看完视频，电池是租的。电摩可以用60V，但这是电瓶车，这是平台的问题他这个没有标明电瓶车不能用,2025-05-25 12:01:11,3,是,263715000000.0,2026-01-21 12:17:27,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (8),2026-01-21 14:24:36,3.0,蔡欣颖
蔡欣颖,1404,127426000000.0,尤同学很专注,1489304330.0,哈哈[笑哭],2022-08-26 07:34:32,0,是,127128000000.0,2026-01-21 12:11:29,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (3),2026-01-21 14:24:35,0.0,蔡欣颖
蔡欣颖,1064,246417000000.0,旋符_红叶扇风,4128803.0,确实，电动四轮上路也得上牌对标油车，能骑25以上的电动车对标摩托车需要考证上牌也很合理，但摩托车15年报废不知道电车有没有。,2024-11-06 12:45:01,0,否,,2026-01-21 12:36:36,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (9),2026-01-21 14:24:36,3.0,蔡欣颖
蔡欣颖,1159,246407000000.0,wairuiniubi,2850312.0,早高峰5km，平均23需要的速度,2024-11-06 10:17:19,0,否,,2026-01-21 12:36:56,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (9),2026-01-21 14:24:38,3.0,蔡欣颖
蔡欣颖,262,275238000000.0,IMMSG,671357617.0,我上次还看到一个改装的电动滑板，直接坐在滑板上用个手柄开[doge],2025-09-06 13:51:11,4,是,273859000000.0,2026-01-21 12:54:24,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (4),2026-01-21 14:24:37,0.0,蔡欣颖
蔡欣颖,3471,273344000000.0,一百年风华正茂恰少年,100570992.0,这个配音跟死了似的,2025-08-31 14:15:35,0,否,,2026-01-21 13:05:09,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (4),2026-01-21 14:24:35,0.0,蔡欣颖
蔡欣颖,605,282564000000.0,Ha陌心,424425659.0,哪个人才公司设计的这玩意[笑哭],2025-12-06 05:15:15,0,否,,2026-01-21 12:48:00,B站评论_BV1MJ2aBXE5B_20260121_124815.xlsx,评论数据,2026-01-21 14:24:39,0.0,蔡欣颖
蔡欣颖,82,284604000000.0,阿福得乐,92997936.0,这车1500都嫌弃,2025-12-07 07:27:43,67,否,,2026-01-21 12:29:49,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (13),2026-01-21 14:24:36,2.0,蔡欣颖
蔡欣颖,20,284189000000.0,SlouchyIl,281262917.0,"带头盔:
城市道路上电动车一般的碰撞刮擦事故，因车速通常较低，死亡率极低，几乎可以忽略不计，
不戴头盔:
城市道路上电动车一般的碰撞刮擦事故，低速也就是新国标，死亡率最低千分之一，中速30-50，死亡率最低百分之一",2025-12-03 00:50:01,23,是,282214000000.0,2026-01-21 12:43:29,B站评论_BV1Y5SCBiE8M_20260121_124623.xlsx,评论数据,2026-01-21 14:24:40,3.0,蔡欣颖
蔡欣颖,409,263778000000.0,九江焕新网络,499700415.0,隔壁东莞不管电瓶车，经常在路上看见电瓶车别百吨王[笑哭],2025-05-25 23:46:08,0,是,263735000000.0,2026-01-21 12:17:22,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (8),2026-01-21 14:24:38,2.0,蔡欣颖
蔡欣颖,577,282762000000.0,你不配知道的,3546820000000000.0,[OK][OK][OK][OK],2025-12-08 00:54:26,0,否,,2026-01-21 12:47:55,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (6),2026-01-21 14:24:37,0.0,蔡欣颖
蔡欣颖,737,282389000000.0,会长不做作业,177808858.0,速度变慢，续航变低，价格变贵[辣眼睛],2025-12-04 11:27:53,0,否,,2026-01-21 12:45:27,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (10),2026-01-21 14:24:36,2.0,蔡欣颖
蔡欣颖,337,246105000000.0,生活就是痛苦__,17038257.0,以前我不支持现在我支持[支持]大家还不花几千到1万买个小面包？电驴价格也差不多在这区间，又能兼职货拉拉又能住车里房租都省啦，至于堵车？众生平等大家一起堵挺好的,2024-11-06 01:53:54,3,否,,2026-01-21 12:33:57,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (9),2026-01-21 14:24:36,1.0,蔡欣颖
蔡欣颖,267,244502000000.0,上华,523068861.0,回复 @九江陈开 :这只能说明人口还是不够少。而且日本，韩国的国土面积跟中国人比吗？只要我们国家人口平均到面积上低于50人每平方公里就会好起来。,2024-10-16 11:15:04,1,是,244443000000.0,2026-01-21 12:40:15,B站评论_BV1bc2oYaEhG_20260121_124325.xlsx,评论数据,2026-01-21 14:24:38,0.0,蔡欣颖
蔡欣颖,3375,273378000000.0,Dyn_BA,499709969.0,送外卖时间根本问题在于平台压缩时间 新规推行是强制规定不能开更快 从长久上看对骑手是好事 整个大环境没那么卷,2025-08-31 20:44:05,0,否,,2026-01-21 13:04:48,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (4),2026-01-21 14:24:35,3.0,蔡欣颖
蔡欣颖,3707,262729000000.0,瞎玩什么,5883360.0,出租方能租，但你不能上路[doge]上路了就是客户自己的行为了是吧？[doge],2025-05-25 14:28:37,0,否,,2026-01-21 12:28:19,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (8),2026-01-21 14:24:36,2.0,蔡欣颖
蔡欣颖,433,284425000000.0,宗正锐,6016311.0,"[藏狐]省流：又贵又难用
      总结：性价比极差",2025-12-05 15:08:41,2,否,,2026-01-21 12:31:25,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (2),2026-01-21 14:24:37,2.0,蔡欣颖
蔡欣颖,2539,263741000000.0,一拳干飞二里地,1083995141.0,因为人家是机动车，机动车从来就不现在电压，如果你骑的是电摩的话，你300V电压都没事，电自就只能48V，规定就是这么规定的，你要问为什么的话，那就是电自是在非机动车道行驶，速度快了不安全，而电动汽车和电动摩托车是在机动车道行驶，能够合理合法走城市的高架桥和高速，所以速度快了也没事，只要不超过机动车的限速就行,2025-05-25 16:50:29,0,是,263712000000.0,2026-01-21 12:24:02,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (8),2026-01-21 14:24:38,3.0,蔡欣颖
蔡欣颖,1438,263881000000.0,bili_QWERTYUASDF,77992231.0,摩托车禁了还在卖是怎么回事啊[doge],2025-05-27 08:07:47,0,否,,2026-01-21 12:20:01,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (8),2026-01-21 14:24:38,3.0,蔡欣颖
蔡欣颖,539,263684000000.0,点苍渔影,33442927.0,回复 @秀嫣龙灵 :48V71Ah,2025-05-25 00:03:18,5,是,263683000000.0,2026-01-21 12:17:32,B站评论_BV1bc2oYaEhG_20260121_124325(2).xlsx,评论数据 (8),2026-01-21 14:24:38,3.0,蔡欣颖
蔡欣颖,3079,273497000000.0,衡止0_0,3546860000000000.0,你赶时间就考个驾照开电摩啊，新国标是针对电自又不是电摩，合着你送外卖开4、50一路冲刺还要装自己是电自？,2025-09-02 07:16:46,0,否,,2026-01-21 13:03:42,B站评论_BV1bc2oYaEhG_20260121_124325(1).xlsx,评论数据 (4),2026-01-21 14:24:35,2.0,蔡欣颖
